section,sku_id,name,price_rub,image_path,image_url,source_url,appetite_score_data,image_quality_score,food_styling_score,expert_diagnosis,expert_shot_plan,expert_styling_plan,expert_post_plan,expert_full_comment
desert,desert-019,Пирожное йогуртовое,150.0,artifacts/sku-audit/images/desert/desert-019.jpg,https://363363.ru/images/51188528-crop-u56971.jpg?crc=419396842,https://363363.ru/desert,4.55,4.94,4.07,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско».","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско». Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-020,Десерт Трайфл Сникерс,240.0,artifacts/sku-audit/images/desert/desert-020.jpg,https://363363.ru/images/1583513490_14-p-traifli-snikers-44.jpg?crc=3854124199,https://363363.ru/desert,5.89,6.97,4.56,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-021,Десерт Баннофи пай,270.0,artifacts/sku-audit/images/desert/desert-021.jpg,https://363363.ru/images/36aaa2a61a03e926fd29e96f539255d1.jpg?crc=448194525,https://363363.ru/desert,4.06,4.53,3.49,"Сейчас видно, что цвет блюда выглядит блекло и «плоско».","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что цвет блюда выглядит блекло и «плоско». Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-022,Десерт Трайфл изумрудный,250.0,artifacts/sku-audit/images/desert/desert-022.png,https://363363.ru/images/no_product-crop-u81128.png?crc=4198338705,https://363363.ru/desert,3.14,3.24,3.02,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-023,Пирожное ШУ французское,270.0,artifacts/sku-audit/images/desert/desert-023.jpg,https://363363.ru/images/%d0%b8%d0%b7%d0%be%d0%b1%d1%80%d0%b0%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5%20whatsapp%202024-01-23%20%d0%b2%20151143_1ae2e5aa.jpg?crc=3836971580,https://363363.ru/desert,4.72,4.94,4.45,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-024,Медовые пирожные,150.0,artifacts/sku-audit/images/desert/desert-024.png,https://363363.ru/images/no_product-crop-u81221.png?crc=4198338705,https://363363.ru/desert,3.14,3.24,3.02,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-025,Десерт Павлова,150.0,artifacts/sku-audit/images/desert/desert-025.png,https://363363.ru/images/no_product-crop-u81276.png?crc=4198338705,https://363363.ru/desert,3.14,3.24,3.02,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; низкий контраст, текстура блюда теряется; это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), добавьте локальный контраст на фактуре блюда, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-001,Bon Aqua газ.,,artifacts/sku-audit/images/napitki/napitki-001.jpg,https://363363.ru/images/147m.jpg?crc=3974552521,https://363363.ru/napitki,4.75,5.98,3.25,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-002,Bon Aqua не газ.,,artifacts/sku-audit/images/napitki/napitki-002.jpg,https://363363.ru/images/menu__big147__php7wknhq.jpg?crc=3806027823,https://363363.ru/napitki,6.04,7.83,3.85,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12), сместите баланс белого в более тёплую сторону. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12), сместите баланс белого в более тёплую сторону. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-003,Coca Cola,,artifacts/sku-audit/images/napitki/napitki-003.jpg,https://363363.ru/images/4340.jpg?crc=3888368262,https://363363.ru/napitki,5.52,7.29,3.36,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-004,Pepsi,,artifacts/sku-audit/images/napitki/napitki-004.jpg,https://363363.ru/images/pepsi.jpg?crc=4227739593,https://363363.ru/napitki,5.72,7.58,3.45,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-005,Сок морковный свежевыжатый,250.0,artifacts/sku-audit/images/napitki/napitki-005.jpg,https://363363.ru/images/sok_1.jpg?crc=141283356,https://363363.ru/napitki,5.7,6.07,5.25,"Сейчас видно, что белый/пустой фон забирает слишком много внимания.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что белый/пустой фон забирает слишком много внимания. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-006,Сок апельсиновый свежевыжатый,350.0,artifacts/sku-audit/images/napitki/napitki-006.jpg,https://363363.ru/images/%d1%81%d0%be%d0%ba-%d0%b0%d0%bf%d0%b5%d0%bb%d1%8c%d1%81%d0%b8%d0%bd%d0%be%d0%b2%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d0%b6%d0%b5%d0%b2%d1%8b%d0%b6%d0%b0%d1%82%d1%8b%d0%b9.jpg?crc=135755,https://363363.ru/napitki,5.01,4.77,5.31,"Сейчас видно, что белый/пустой фон забирает слишком много внимания.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что белый/пустой фон забирает слишком много внимания. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-007,Сок яблочно-морковный свежевыжатый,350.0,artifacts/sku-audit/images/napitki/napitki-007.jpg,https://363363.ru/images/apple-carrot-900x900-900x900.jpg?crc=3881199723,https://363363.ru/napitki,5.14,5.47,4.74,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско».","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско». Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-008,Сок Добрый Апельсин,,artifacts/sku-audit/images/napitki/napitki-008.png,https://363363.ru/images/apel.png?crc=3782532649,https://363363.ru/napitki,5.62,6.28,4.82,"Сейчас видно, что кадр заметно затемнен, детали блюда читаются хуже; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: поднимите экспозицию и локальные тени. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что кадр заметно затемнен, детали блюда читаются хуже; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: поднимите экспозицию и локальные тени. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-009,Сок Добрый Яблоко,,artifacts/sku-audit/images/napitki/napitki-009.jpg,https://363363.ru/images/large_image.jpg?crc=254181845,https://363363.ru/napitki,5.53,6.78,4.01,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-010,Сок Добрый Персик,,artifacts/sku-audit/images/napitki/napitki-010.jpg,https://363363.ru/images/199bfc34-dc53-11e5-bf2e-7446a0fe36b1_fd6e63b0-dd79-11e5-bf2e-7446a0fe36b1.jpg?crc=4034752017,https://363363.ru/napitki,5.48,6.77,3.91,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-011,Сок Добрый Ананас,,artifacts/sku-audit/images/napitki/napitki-011.jpg,https://363363.ru/images/ananasovyj-800x600.jpg?crc=192939750,https://363363.ru/napitki,5.07,6.16,3.73,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-012,Сок Добрый Виноград,,artifacts/sku-audit/images/napitki/napitki-012.png,https://363363.ru/images/vinograd-800x600.png?crc=102690422,https://363363.ru/napitki,3.25,4.33,1.93,"Сейчас видно, что кадр заметно затемнен, детали блюда читаются хуже; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: поднимите экспозицию и локальные тени, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что кадр заметно затемнен, детали блюда читаются хуже; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: поднимите экспозицию и локальные тени, аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
napitki,napitki-013,Сок Добрый Томат,,artifacts/sku-audit/images/napitki/napitki-013.jpg,https://363363.ru/images/443488_1.jpg?crc=303541202,https://363363.ru/napitki,5.53,6.83,3.95,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается.","Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом.","Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки.","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско»; в карточке нет цены, поэтому мотивация добавить в корзину снижается. Как переснять: Для напитков снимайте не упаковку, а напиток в подаче: стакан, лед, капли конденсата, свежий ингредиент рядом. Стилизация: Сцена должна быть «живая»: напиток в бокале + ингредиент + текстура поверхности, а не каталог упаковки. Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
